image,keep
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0044_4400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_2800_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_4000_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0018_800_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_4000_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_3600_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0043_400_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0013_4000_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0001_4400_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_800_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0050_4000_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0002_3600_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_1600_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_3600_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_2400_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0013_4400_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_3600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_2400_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_0_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_0_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_400_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0023_800_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_2000_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_1600_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2400_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_2400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0050_3600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0011_4000_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_3200_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_400_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_800_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_0_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_2400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0003_4400_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_0_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_2400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0049_0_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_4000_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_2800_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2400_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_2000_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_1600_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0001_1600_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0030_800_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0006_4000_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0003_2800_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0036_800_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0043_0_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0038_2000_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0002_4400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_4400_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_2800_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_2400_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0011_4400_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0041_2400_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0044_4000_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0013_3600_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0001_3200_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0007_2400_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_800_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0014_800_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0035_400_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0043_2800_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_3200_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0018_800_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_2000_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_4400_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_4400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_1600_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0050_3200_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_4000_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_1200_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0024_1600_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0001_0_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0006_400_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0023_2400_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0021_1200_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_3200_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_2000_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_0_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_2400_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_400_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0035_0_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0034_1600_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_400_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0038_3600_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_3600_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0002_3600_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_2000_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0006_2800_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0036_400_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_400_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0023_800_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0034_2000_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0007_0_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0051_0_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0002_2000_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0055_2000_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0037_400_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_400_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_800_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_3600_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_400_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_0_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0042_800_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3600_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0018_2400_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_400_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_3200_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_4000_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_1600_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2400_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_1600_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_3600_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0007_3600_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_2000_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1600_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0030_2400_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0049_3200_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_1600_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0014_1200_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_4400_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0038_4000_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_1200_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0007_400_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0043_0_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0042_2400_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_3600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0041_2800_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_400_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_2000_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0055_3200_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0032_3600_800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0027_0_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_1200_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0041_400_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0032_2800_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_3200_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_3600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_1600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0038_1600_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0003_3200_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_4000_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_4400_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_0_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_1200_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_4000_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_4400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_2400_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0024_4400_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0027_4000_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_0_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0004_4000_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_3600_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0027_4400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_1600_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0012_2400_2000.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0035_3600_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0036_2000_1600.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0006_1600_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0032_1200_400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_2400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0007_0_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0044_0_2400.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0027_400_400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0005_4000_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_3200_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0030_2000_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0024_2800_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_800_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0034_0_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0049_3600_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0039_1200_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0058_1200_2800.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0024_400_800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0015_1200_0.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0040_400_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_4400_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0035_1600_3200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0037_2000_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_1600_1200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0052_400_3200.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0013_0_2400.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0012_0_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0008_4400_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0049_4400_2800.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_2000_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0028_400_0.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_800_2000.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_1600_1200.png,True
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0002_800_1600.png,False
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0006_800_2000.png,True
